,zipcode,business_id,Mexican,American (Traditional),Pizza,American (New),Burgers,Italian,Chinese,Salad,Sports Bars,Seafood,Japanese,Barbeque,Mediterranean,Sushi Bars,Asian Fusion,Steakhouses,Greek,Tex-Mex,Thai,Vietnamese,Indian,Middle Eastern,Southern,Latin American,Hawaiian,Korean,French,Caribbean,Pakistani,Ramen,New Mexican Cuisine,Modern European,Spanish,African,Cantonese,Persian/Iranian,Filipino,Cuban,Mongolian,Lebanese,Polish,Taiwanese,German,Turkish,Ethiopian,Brazilian,Afghan,zipcode,total_pop,occupied_housing_units,white_pop,afam_pop,amindian_pop,hawaiian_pop,other_race,male,female,median_income,median_age,under_18,above_18,PCT0050002,PCT0050003,PCT0050004,PCT0050005,PCT0050006,PCT0050007,PCT0050008,PCT0050009,PCT0050010,PCT0050011,PCT0050012,PCT0050013,PCT0050014,PCT0050015,PCT0050016,PCT0050017,PCT0050018,PCT0050019,PCT0050020,walkscore
4750,85255,ALgH4S65heUffUjcBiNJ0Q,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85255,37270.0,15299.0,34331.0,413.0,58.0,31.0,272.0,18148.0,19122.0,118618.0,45.0,8706.0,28463.0,506.0,2.0,0.0,9.0,0.0,329.0,139.0,0.0,3.0,70.0,235.0,4.0,2.0,4.0,37.0,8.0,16.0,12.0,75.0,43.1219512195122
4751,85250,wWAepp9K8-KCxrvHGpV2nA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85250,15906.0,8178.0,14624.0,208.0,87.0,19.0,302.0,7286.0,8620.0,63538.0,47.4,2164.0,13714.0,69.0,1.0,0.0,9.0,0.0,75.0,45.0,0.0,1.0,29.0,41.0,4.0,0.0,1.0,0.0,0.0,1.0,5.0,21.0,43.1219512195122
4752,85283,2zo1Gg_ERRjn5LzX9hzR5w,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85283,44813.0,17965.0,28864.0,3077.0,4085.0,161.0,4565.0,22640.0,22173.0,56887.0,31.4,9730.0,34663.0,718.0,34.0,0.0,0.0,60.0,353.0,225.0,0.0,41.0,80.0,189.0,10.0,2.0,13.0,59.0,9.0,35.0,17.0,189.0,43.1219512195122
4753,85301,Xv4PTiQ_scrhC4oc5kf6aA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85301,60161.0,19748.0,31375.0,4846.0,1423.0,110.0,18649.0,29667.0,30494.0,27336.0,28.3,20106.0,39777.0,62.0,0.0,20.0,80.0,3.0,129.0,214.0,0.0,1.0,53.0,22.0,17.0,0.0,3.0,6.0,0.0,1.0,19.0,261.0,43.1219512195122
4754,85054,VasgFCcYS8JUIdqb5KsPAQ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384.0,2967.0,4636.0,173.0,34.0,5.0,104.0,2663.0,2721.0,76413.0,35.2,738.0,4633.0,113.0,0.0,0.0,0.0,0.0,43.0,50.0,0.0,1.0,20.0,13.0,1.0,0.0,0.0,9.0,1.0,6.0,1.0,17.0,14.0
4755,85021,xzlJ6hhfDSEF0d6ebSKRAg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85021,37743.0,15001.0,24772.0,2617.0,1748.0,70.0,5722.0,18978.0,18765.0,37595.0,33.1,9712.0,27481.0,764.0,5.0,30.0,4.0,11.0,102.0,140.0,1.0,2.0,42.0,40.0,29.0,0.0,12.0,6.0,3.0,1.0,11.0,172.0,51.0
4756,85258,n9oHe5CpcrHyH8nOCFJhHA,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85258,23342.0,12022.0,21753.0,261.0,81.0,18.0,176.0,10919.0,12423.0,77892.0,53.3,3251.0,20064.0,202.0,5.0,0.0,1.0,0.0,132.0,66.0,0.0,5.0,80.0,76.0,3.0,0.0,0.0,19.0,5.0,12.0,5.0,18.0,43.1219512195122
4757,85249,ABRVorSKOKIWSPSpaWI-vQ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85249,36908.0,12281.0,29548.0,1532.0,238.0,42.0,1075.0,18012.0,18896.0,99118.0,37.2,11884.0,24987.0,772.0,17.0,0.0,0.0,25.0,763.0,333.0,0.0,12.0,77.0,427.0,13.0,2.0,0.0,41.0,12.0,60.0,14.0,529.0,43.1219512195122
4758,85224,Gft-wlLZ4btXq2BVjmPeww,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85224,42796.0,17436.0,32320.0,2028.0,773.0,48.0,3012.0,21001.0,21795.0,64694.0,34.4,9502.0,33102.0,628.0,17.0,0.0,11.0,63.0,493.0,510.0,7.0,21.0,128.0,174.0,19.0,4.0,4.0,107.0,8.0,37.0,45.0,459.0,43.1219512195122
4759,85224,FZZr2OJqq7yT3NR1-vCOfA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85224,42796.0,17436.0,32320.0,2028.0,773.0,48.0,3012.0,21001.0,21795.0,64694.0,34.4,9502.0,33102.0,628.0,17.0,0.0,11.0,63.0,493.0,510.0,7.0,21.0,128.0,174.0,19.0,4.0,4.0,107.0,8.0,37.0,45.0,459.0,43.1219512195122
4760,85382,-7d3UqQYYcBxbDH2do86sg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85382,40454.0,16643.0,35442.0,1029.0,242.0,53.0,1320.0,18991.0,21463.0,62921.0,40.7,9421.0,30773.0,318.0,3.0,0.0,4.0,12.0,223.0,253.0,0.0,2.0,59.0,166.0,8.0,1.0,0.0,14.0,0.0,4.0,17.0,130.0,43.1219512195122
4761,85254,YjAo1DBb0YuPE_RWmhNyrA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85254,45801.0,18478.0,40957.0,649.0,241.0,34.0,679.0,22432.0,23369.0,87580.0,43.4,9833.0,35426.0,1275.0,1.0,0.0,10.0,0.0,325.0,252.0,0.0,6.0,83.0,117.0,2.0,2.0,1.0,40.0,3.0,40.0,22.0,76.0,34.0
4762,85260,zNm3C496tg-jcrvG5khRUg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85260,36056.0,16811.0,32169.0,568.0,141.0,28.0,429.0,17065.0,18991.0,79162.0,43.1,6669.0,29013.0,815.0,0.0,0.0,14.0,9.0,293.0,217.0,0.0,11.0,121.0,168.0,7.0,1.0,6.0,51.0,7.0,21.0,20.0,113.0,43.1219512195122
4763,85040,M9aTtOeOIG-EOLeHNgkKfQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352.0,8666.0,10315.0,6054.0,732.0,153.0,10354.0,14881.0,14471.0,32133.0,27.5,10096.0,19186.0,53.0,3.0,0.0,3.0,27.0,88.0,149.0,0.0,0.0,12.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,59.0,44.0
4764,85251,b3wgQ6CccBO8fgvlbS0M1Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
4765,85308,sl5ak_xmGQmk7pYEIw5cEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85308,63876.0,24405.0,54651.0,1581.0,501.0,100.0,2195.0,31263.0,32613.0,70309.0,38.7,14701.0,48491.0,949.0,8.0,3.0,3.0,31.0,503.0,396.0,0.0,12.0,113.0,379.0,18.0,1.0,13.0,69.0,4.0,28.0,28.0,338.0,43.1219512195122
4766,85051,ki8DalibpkEUDbWjQnJ5WA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,86.0,2.0,23.0,406.0,2.0,133.0,226.0,0.0,4.0,52.0,34.0,18.0,0.0,2.0,11.0,0.0,0.0,39.0,434.0,50.0
4767,85032,JrEMvvNR1rUVkAMvPPZYkg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,695.0,0.0,0.0,14.0,9.0,275.0,418.0,7.0,16.0,76.0,79.0,2.0,2.0,0.0,2.0,18.0,9.0,30.0,100.0,48.0
4768,85085,YJ_nOxPvADRDVRpNi3WSCw,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85085,17517.0,6569.0,14645.0,427.0,102.0,37.0,426.0,8651.0,8866.0,81031.0,31.9,4900.0,12566.0,539.0,0.0,0.0,0.0,13.0,169.0,116.0,0.0,3.0,31.0,161.0,1.0,1.0,1.0,29.0,0.0,7.0,10.0,197.0,8.0
4769,85351,nKOSWfC8Pg-WCksCTVWVsg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85351,27789.0,17398.0,26836.0,401.0,68.0,8.0,145.0,11541.0,16248.0,35453.0,73.5,72.0,27391.0,11.0,0.0,0.0,0.0,1.0,19.0,51.0,0.0,4.0,64.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,43.1219512195122
4770,85281,3ec0-EeGT2SG3gjyo_eJ1Q,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,1238.0,40.0,0.0,9.0,45.0,1216.0,268.0,0.0,38.0,141.0,333.0,26.0,9.0,18.0,48.0,19.0,140.0,41.0,254.0,43.1219512195122
4771,85027,PvufhE6-sy2pCTQu9yvjiw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85027,37140.0,15117.0,29276.0,1124.0,549.0,90.0,2639.0,18850.0,18290.0,50427.0,32.8,8594.0,28479.0,1340.0,0.0,0.0,3.0,0.0,430.0,201.0,0.0,9.0,39.0,47.0,13.0,2.0,3.0,11.0,0.0,2.0,10.0,107.0,26.0
4772,85296,lIcwIrUQ6KhYVptTQwapqQ,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85296,36799.0,12044.0,30083.0,1243.0,283.0,81.0,1776.0,18170.0,18629.0,84089.0,31.7,11750.0,24953.0,387.0,33.0,0.0,0.0,16.0,341.0,462.0,0.0,17.0,86.0,129.0,16.0,1.0,2.0,27.0,4.0,15.0,24.0,263.0,43.1219512195122
4773,85296,QUH62pA1CN0LiuIF1pPJnQ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85296,36799.0,12044.0,30083.0,1243.0,283.0,81.0,1776.0,18170.0,18629.0,84089.0,31.7,11750.0,24953.0,387.0,33.0,0.0,0.0,16.0,341.0,462.0,0.0,17.0,86.0,129.0,16.0,1.0,2.0,27.0,4.0,15.0,24.0,263.0,43.1219512195122
4774,85264,0W_6DPifCQwGU5N_LaiE9g,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85264,1249.0,388.0,302.0,3.0,856.0,0.0,44.0,618.0,631.0,51250.0,30.6,407.0,842.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1219512195122
4775,85032,0MVUQtakauK3qKqfIcQWiQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85032,65485.0,25991.0,51453.0,1821.0,846.0,118.0,7502.0,32618.0,32867.0,48608.0,35.2,15539.0,49191.0,695.0,0.0,0.0,14.0,9.0,275.0,418.0,7.0,16.0,76.0,79.0,2.0,2.0,0.0,2.0,18.0,9.0,30.0,100.0,48.0
4776,85281,XyaOCULIHZjssQoM-FJLpA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,1238.0,40.0,0.0,9.0,45.0,1216.0,268.0,0.0,38.0,141.0,333.0,26.0,9.0,18.0,48.0,19.0,140.0,41.0,254.0,43.1219512195122
4777,85281,-zVrFYgs09w8lIUSuAvp2Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85281,57348.0,22071.0,39671.0,3148.0,1739.0,170.0,6243.0,31214.0,26134.0,31921.0,23.5,7139.0,40763.0,1238.0,40.0,0.0,9.0,45.0,1216.0,268.0,0.0,38.0,141.0,333.0,26.0,9.0,18.0,48.0,19.0,140.0,41.0,254.0,43.1219512195122
4778,85310,YM4nM68YTzru8Hj_c5SvHA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85310,19007.0,6637.0,17132.0,276.0,130.0,25.0,373.0,9431.0,9576.0,92875.0,40.0,4955.0,14000.0,149.0,3.0,0.0,1.0,2.0,116.0,96.0,1.0,1.0,47.0,66.0,1.0,0.0,0.0,6.0,0.0,2.0,6.0,26.0,20.0
4779,85256,poslVllAL3wvn6PdNYU5dQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85256,4974.0,1539.0,661.0,12.0,3988.0,5.0,99.0,2367.0,2607.0,32349.0,29.5,1679.0,3290.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.1219512195122
4780,85044,fSBhe0A6Dfa8JCYccfpMog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85044,37993.0,16978.0,29788.0,2490.0,857.0,78.0,1499.0,18647.0,19346.0,70860.0,37.9,7969.0,29958.0,550.0,11.0,0.0,10.0,16.0,284.0,327.0,0.0,24.0,151.0,227.0,10.0,7.0,13.0,37.0,0.0,29.0,22.0,114.0,36.0
4781,85022,3l5TusofKjr8rk6-DDtuoQ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395.0,20596.0,37995.0,1738.0,714.0,54.0,3100.0,22366.0,24029.0,48600.0,38.2,9625.0,36653.0,381.0,1.0,0.0,10.0,11.0,256.0,319.0,3.0,5.0,73.0,87.0,3.0,3.0,0.0,15.0,0.0,7.0,28.0,186.0,42.0
4782,85260,1gRWCpwBh1pL5ByiAo8T1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85260,36056.0,16811.0,32169.0,568.0,141.0,28.0,429.0,17065.0,18991.0,79162.0,43.1,6669.0,29013.0,815.0,0.0,0.0,14.0,9.0,293.0,217.0,0.0,11.0,121.0,168.0,7.0,1.0,6.0,51.0,7.0,21.0,20.0,113.0,43.1219512195122
4783,85234,J8GuDrqeLH1xMpSpeEixYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85234,50014.0,16345.0,42295.0,1298.0,416.0,106.0,2372.0,24518.0,25496.0,80028.0,32.6,15853.0,34078.0,503.0,18.0,0.0,0.0,27.0,318.0,419.0,1.0,7.0,85.0,163.0,19.0,0.0,4.0,36.0,6.0,14.0,21.0,268.0,43.1219512195122
4784,85282,xdphjWZymq-3dqOWmA_wwA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85282,48671.0,21121.0,35999.0,3081.0,1581.0,303.0,3915.0,24983.0,23688.0,51129.0,30.6,8475.0,39875.0,371.0,7.0,0.0,12.0,52.0,403.0,246.0,1.0,14.0,138.0,227.0,25.0,1.0,14.0,23.0,5.0,25.0,25.0,193.0,43.1219512195122
4785,85040,I7HGSg1OfAbO9X-mbDYdxg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85040,29352.0,8666.0,10315.0,6054.0,732.0,153.0,10354.0,14881.0,14471.0,32133.0,27.5,10096.0,19186.0,53.0,3.0,0.0,3.0,27.0,88.0,149.0,0.0,0.0,12.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,59.0,44.0
4786,85296,aoV5shr3fjvhVHrraBowBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85296,36799.0,12044.0,30083.0,1243.0,283.0,81.0,1776.0,18170.0,18629.0,84089.0,31.7,11750.0,24953.0,387.0,33.0,0.0,0.0,16.0,341.0,462.0,0.0,17.0,86.0,129.0,16.0,1.0,2.0,27.0,4.0,15.0,24.0,263.0,43.1219512195122
4787,85019,HORILLsQHEMc5o9bIoDJMA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85019,25042.0,6908.0,12788.0,1311.0,648.0,42.0,8360.0,12608.0,12434.0,30202.0,27.9,8680.0,16342.0,34.0,5.0,7.0,51.0,13.0,146.0,66.0,0.0,0.0,17.0,12.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,450.0,48.0
4788,85305,BDDIpeEK8gVdhiglbjEyrw,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85305,10822.0,3720.0,6797.0,805.0,215.0,14.0,1848.0,5400.0,5422.0,64315.0,29.6,3033.0,7767.0,28.0,0.0,0.0,0.0,18.0,32.0,139.0,0.0,1.0,17.0,41.0,4.0,0.0,0.0,9.0,0.0,0.0,21.0,259.0,43.1219512195122
4789,85251,RpPMvFvEEDJBZPADcoB6PQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
4790,85048,JqSdd1Jj6UDjgPtYSPdsVQ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,575.0,8.0,0.0,1.0,4.0,607.0,239.0,0.0,8.0,131.0,377.0,13.0,19.0,9.0,21.0,1.0,54.0,22.0,188.0,43.1219512195122
4791,85054,BbKzwc11qLEzX_euOmRn6A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85054,5384.0,2967.0,4636.0,173.0,34.0,5.0,104.0,2663.0,2721.0,76413.0,35.2,738.0,4633.0,113.0,0.0,0.0,0.0,0.0,43.0,50.0,0.0,1.0,20.0,13.0,1.0,0.0,0.0,9.0,1.0,6.0,1.0,17.0,14.0
4792,85006,2bbz-vF5bEbmPU52OPIWKw,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85006,25742.0,8565.0,13463.0,1305.0,751.0,35.0,8935.0,13315.0,12427.0,29903.0,29.3,8003.0,17095.0,116.0,0.0,0.0,2.0,0.0,34.0,53.0,0.0,0.0,6.0,6.0,8.0,0.0,1.0,0.0,0.0,1.0,7.0,23.0,64.0
4793,85226,vstIKeGya_ZTe5kgcDl2Vg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85226,37376.0,14624.0,28237.0,1616.0,722.0,66.0,1575.0,18327.0,19049.0,77932.0,35.0,9370.0,27947.0,1575.0,76.0,0.0,12.0,21.0,746.0,370.0,2.0,14.0,91.0,229.0,7.0,13.0,7.0,61.0,15.0,68.0,46.0,324.0,43.1219512195122
4794,85015,Jj8ubiwwuCR-rrhrrjcryw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85015,37644.0,13420.0,22310.0,3153.0,1893.0,113.0,6497.0,19013.0,18631.0,30661.0,30.5,11365.0,26089.0,62.0,10.0,219.0,566.0,1.0,190.0,168.0,0.0,1.0,26.0,29.0,3.0,0.0,75.0,1.0,7.0,3.0,27.0,384.0,53.0
4795,85022,1WBkAuQg81kokZIPMpn9Zg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85022,46395.0,20596.0,37995.0,1738.0,714.0,54.0,3100.0,22366.0,24029.0,48600.0,38.2,9625.0,36653.0,381.0,1.0,0.0,10.0,11.0,256.0,319.0,3.0,5.0,73.0,87.0,3.0,3.0,0.0,15.0,0.0,7.0,28.0,186.0,42.0
4796,85051,_Fuf_7YczZoJhWHkjsi7hQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85051,40375.0,14174.0,25849.0,2608.0,1256.0,97.0,7371.0,20242.0,20133.0,38864.0,32.9,11299.0,28912.0,86.0,2.0,23.0,406.0,2.0,133.0,226.0,0.0,4.0,52.0,34.0,18.0,0.0,2.0,11.0,0.0,0.0,39.0,434.0,50.0
4797,85048,-FveSBaantlFExq__ESLcw,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85048,33449.0,12613.0,27017.0,1548.0,356.0,68.0,900.0,16411.0,17038.0,98382.0,39.1,8940.0,24475.0,575.0,8.0,0.0,1.0,4.0,607.0,239.0,0.0,8.0,131.0,377.0,13.0,19.0,9.0,21.0,1.0,54.0,22.0,188.0,43.1219512195122
4798,85251,Kx_lrGQDNXT0owqBgs2how,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
4799,85251,zgAecXWgPlkthxKPR6Dtcg,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85251,34390.0,17860.0,29127.0,944.0,559.0,56.0,1886.0,16980.0,17410.0,52453.0,37.4,5203.0,28996.0,187.0,7.0,0.0,2.0,1.0,158.0,117.0,0.0,1.0,52.0,88.0,5.0,1.0,1.0,18.0,7.0,1.0,17.0,40.0,43.1219512195122
